global_product_id,source_platform_std,total_reviews,avg_rating,avg_sentiment_score,positive_reviews,negative_reviews,neutral_reviews,positive_sentiment_pct,negative_sentiment_pct,review_quality_score,active_days
tiki_71898421,tiki,35,4.828571428571428,0.0,0,0,35,0.0,0.0,0.75,1
tiki_173890255,tiki,35,4.9714285714285715,0.0,0,0,35,0.0,0.0,0.75,1
tiki_19824298,tiki,35,4.857142857142857,0.0,0,0,35,0.0,0.0,0.75,1
tiki_533008,tiki,35,4.457142857142857,0.0,0,0,35,0.0,0.0,0.75,1
tiki_168231604,tiki,35,4.914285714285715,0.0,0,0,35,0.0,0.0,0.75,1
tiki_10752045,tiki,35,4.6,0.0,0,0,35,0.0,0.0,0.75,1
tiki_121242752,tiki,35,4.9714285714285715,0.0,0,0,35,0.0,0.0,0.75,1
tiki_278004800,tiki,35,4.371428571428571,0.0,0,0,35,0.0,0.0,0.75,1
tiki_84107995,tiki,35,4.457142857142857,0.0,0,0,35,0.0,0.0,0.75,1
tiki_42832736,tiki,35,4.257142857142857,0.0,0,0,35,0.0,0.0,0.75,1
tiki_427529,tiki,35,4.6,0.0,0,0,35,0.0,0.0,0.75,1
tiki_109876799,tiki,35,4.885714285714286,0.0,0,0,35,0.0,0.0,0.75,1
tiki_16301033,tiki,35,4.8,0.0,0,0,35,0.0,0.0,0.75,1
tiki_206560759,tiki,35,4.8,0.0,0,0,35,0.0,0.0,0.75,1
tiki_20700684,tiki,35,4.742857142857143,0.0,0,0,35,0.0,0.0,0.75,1
tiki_101548454,tiki,35,4.771428571428571,0.0,0,0,35,0.0,0.0,0.75,1
tiki_211936081,tiki,35,4.885714285714286,0.0,0,0,35,0.0,0.0,0.75,1
tiki_271626224,tiki,34,4.617647058823529,0.0,0,0,34,0.0,0.0,0.75,1
tiki_74741874,tiki,34,4.764705882352941,0.0,0,0,34,0.0,0.0,0.75,1
tiki_201691932,tiki,34,4.794117647058823,0.0,0,0,34,0.0,0.0,0.75,1
tiki_55433759,tiki,17,4.705882352941177,0.0,0,0,17,0.0,0.0,0.75,2
tiki_859139,tiki,34,4.647058823529412,0.0,0,0,34,0.0,0.0,0.75,1
tiki_41619801,tiki,34,4.588235294117647,0.0,0,0,34,0.0,0.0,0.75,1
tiki_213564093,tiki,34,4.970588235294118,0.0,0,0,34,0.0,0.0,0.75,1
tiki_278075734,tiki,34,4.470588235294118,0.0,0,0,34,0.0,0.0,0.75,1
tiki_21317020,tiki,34,4.9411764705882355,0.0,0,0,34,0.0,0.0,0.75,1
tiki_68237610,tiki,34,4.676470588235294,0.0,0,0,34,0.0,0.0,0.75,1
tiki_110150680,tiki,34,4.588235294117647,0.0,0,0,34,0.0,0.0,0.75,1
tiki_47169146,tiki,34,4.764705882352941,0.0,0,0,34,0.0,0.0,0.75,1
tiki_77115983,tiki,34,4.735294117647059,0.0,0,0,34,0.0,0.0,0.75,1
tiki_276515204,tiki,34,3.735294117647059,0.0,0,0,34,0.0,0.0,0.75,1
tiki_13643843,tiki,33,4.03030303030303,0.0,0,0,33,0.0,0.0,0.75,1
tiki_68585264,tiki,33,4.666666666666667,0.0,0,0,33,0.0,0.0,0.75,1
tiki_23972219,tiki,33,4.121212121212121,0.0,0,0,33,0.0,0.0,0.75,1
tiki_168226110,tiki,33,4.515151515151516,0.0,0,0,33,0.0,0.0,0.75,1
tiki_271966725,tiki,33,4.757575757575758,0.0,0,0,33,0.0,0.0,0.75,1
tiki_6535523,tiki,33,4.636363636363637,0.0,0,0,33,0.0,0.0,0.75,1
tiki_55511065,tiki,33,4.484848484848484,0.0,0,0,33,0.0,0.0,0.75,1
tiki_59384196,tiki,33,4.787878787878788,0.0,0,0,33,0.0,0.0,0.75,1
tiki_145420744,tiki,33,4.848484848484849,0.0,0,0,33,0.0,0.0,0.75,1
tiki_185969019,tiki,33,4.787878787878788,0.0,0,0,33,0.0,0.0,0.75,1
tiki_106390176,tiki,33,4.787878787878788,0.0,0,0,33,0.0,0.0,0.75,1
tiki_277497521,tiki,33,4.7272727272727275,0.0,0,0,33,0.0,0.0,0.75,1
tiki_277485404,tiki,33,4.7272727272727275,0.0,0,0,33,0.0,0.0,0.75,1
tiki_8105301,tiki,33,4.545454545454546,0.0,0,0,33,0.0,0.0,0.75,1
tiki_209163201,tiki,32,4.625,0.0,0,0,32,0.0,0.0,0.75,1
tiki_5537789,tiki,32,4.5,0.0,0,0,32,0.0,0.0,0.75,1
tiki_111460989,tiki,32,4.46875,0.0,0,0,32,0.0,0.0,0.75,1
tiki_169640939,tiki,32,4.78125,0.0,0,0,32,0.0,0.0,0.75,1
tiki_51198858,tiki,32,4.875,0.0,0,0,32,0.0,0.0,0.75,1
tiki_113670559,tiki,32,4.90625,0.0,0,0,32,0.0,0.0,0.75,1
tiki_566374,tiki,32,4.78125,0.0,0,0,32,0.0,0.0,0.75,1
tiki_200804529,tiki,32,4.71875,0.0,0,0,32,0.0,0.0,0.75,1
tiki_38056210,tiki,32,4.71875,0.0,0,0,32,0.0,0.0,0.75,1
tiki_273095637,tiki,32,4.78125,0.0,0,0,32,0.0,0.0,0.75,1
tiki_54489835,tiki,32,4.3125,0.0,0,0,32,0.0,0.0,0.75,1
tiki_54777422,tiki,31,4.870967741935484,0.0,0,0,31,0.0,0.0,0.75,1
tiki_108684689,tiki,31,4.032258064516129,0.0,0,0,31,0.0,0.0,0.75,1
tiki_7011087,tiki,31,4.741935483870968,0.0,0,0,31,0.0,0.0,0.75,1
tiki_290995,tiki,31,4.580645161290323,0.0,0,0,31,0.0,0.0,0.75,1
tiki_22884842,tiki,31,4.967741935483871,0.0,0,0,31,0.0,0.0,0.75,1
tiki_22885271,tiki,31,3.7096774193548385,0.0,0,0,31,0.0,0.0,0.75,1
tiki_33519536,tiki,31,4.225806451612903,0.0,0,0,31,0.0,0.0,0.75,1
tiki_47273267,tiki,31,4.516129032258065,0.0,0,0,31,0.0,0.0,0.75,1
tiki_2774909,tiki,31,4.129032258064516,0.0,0,0,31,0.0,0.0,0.75,1
tiki_210143772,tiki,31,4.870967741935484,0.0,0,0,31,0.0,0.0,0.75,1
tiki_185232569,tiki,31,4.870967741935484,0.0,0,0,31,0.0,0.0,0.75,1
tiki_76664325,tiki,31,4.806451612903226,0.0,0,0,31,0.0,0.0,0.75,1
tiki_41882039,tiki,30,4.766666666666667,0.0,0,0,30,0.0,0.0,0.75,1
tiki_197536580,tiki,30,4.866666666666666,0.0,0,0,30,0.0,0.0,0.75,1
tiki_173425949,tiki,30,4.433333333333334,0.0,0,0,30,0.0,0.0,0.75,1
tiki_8159990,tiki,30,4.433333333333334,0.0,0,0,30,0.0,0.0,0.75,1
tiki_11213621,tiki,30,4.866666666666666,0.0,0,0,30,0.0,0.0,0.75,1
tiki_3602035,tiki,30,4.766666666666667,0.0,0,0,30,0.0,0.0,0.75,1
tiki_20281421,tiki,30,4.833333333333333,0.0,0,0,30,0.0,0.0,0.75,1
tiki_86540950,tiki,30,4.7,0.0,0,0,30,0.0,0.0,0.75,1
tiki_104254876,tiki,30,4.566666666666666,0.0,0,0,30,0.0,0.0,0.75,1
tiki_212214200,tiki,29,4.862068965517241,0.0,0,0,29,0.0,0.0,0.75,1
tiki_96403483,tiki,29,4.896551724137931,0.0,0,0,29,0.0,0.0,0.75,1
tiki_408524,tiki,29,4.827586206896552,0.0,0,0,29,0.0,0.0,0.75,1
tiki_183554709,tiki,29,4.103448275862069,0.0,0,0,29,0.0,0.0,0.75,1
tiki_50742511,tiki,29,4.620689655172414,0.0,0,0,29,0.0,0.0,0.75,1
tiki_205379874,tiki,29,4.689655172413793,0.0,0,0,29,0.0,0.0,0.75,1
tiki_43815075,tiki,29,3.8620689655172415,0.0,0,0,29,0.0,0.0,0.75,1
tiki_408179,tiki,29,4.551724137931035,0.0,0,0,29,0.0,0.0,0.75,1
tiki_69322723,tiki,29,5.0,0.0,0,0,29,0.0,0.0,0.75,1
tiki_69107166,tiki,29,4.896551724137931,0.0,0,0,29,0.0,0.0,0.75,1
tiki_178724799,tiki,29,4.482758620689655,0.0,0,0,29,0.0,0.0,0.75,1
tiki_69107158,tiki,29,4.896551724137931,0.0,0,0,29,0.0,0.0,0.75,1
tiki_8347237,tiki,29,4.689655172413793,0.0,0,0,29,0.0,0.0,0.75,1
tiki_273217833,tiki,29,4.758620689655173,0.0,0,0,29,0.0,0.0,0.75,1
tiki_10736184,tiki,29,4.620689655172414,0.0,0,0,29,0.0,0.0,0.75,1
tiki_20700682,tiki,29,4.689655172413793,0.0,0,0,29,0.0,0.0,0.75,1
tiki_191620753,tiki,29,4.103448275862069,0.0,0,0,29,0.0,0.0,0.75,1
tiki_107798671,tiki,29,4.896551724137931,0.0,0,0,29,0.0,0.0,0.75,1
tiki_54445418,tiki,29,4.655172413793103,0.0,0,0,29,0.0,0.0,0.75,1
tiki_179372235,tiki,29,4.862068965517241,0.0,0,0,29,0.0,0.0,0.75,1
tiki_52664719,tiki,29,4.551724137931035,0.0,0,0,29,0.0,0.0,0.75,1
tiki_70631732,tiki,29,4.241379310344827,0.0,0,0,29,0.0,0.0,0.75,1
tiki_150377233,tiki,29,4.655172413793103,0.0,0,0,29,0.0,0.0,0.75,1
tiki_418936,tiki,29,4.724137931034483,0.0,0,0,29,0.0,0.0,0.75,1
tiki_149964632,tiki,29,4.689655172413793,0.0,0,0,29,0.0,0.0,0.75,1
tiki_248476263,tiki,29,4.379310344827586,0.0,0,0,29,0.0,0.0,0.75,1
tiki_207270188,tiki,29,4.896551724137931,0.0,0,0,29,0.0,0.0,0.75,1
tiki_13856038,tiki,28,4.964285714285714,0.0,0,0,28,0.0,0.0,0.75,1
tiki_111688766,tiki,28,4.964285714285714,0.0,0,0,28,0.0,0.0,0.75,1
tiki_50448609,tiki,28,4.821428571428571,0.0,0,0,28,0.0,0.0,0.75,1
tiki_74309855,tiki,28,4.857142857142857,0.0,0,0,28,0.0,0.0,0.75,1
tiki_135754578,tiki,28,4.857142857142857,0.0,0,0,28,0.0,0.0,0.75,1
tiki_34743855,tiki,28,4.785714285714286,0.0,0,0,28,0.0,0.0,0.75,1
tiki_263697457,tiki,28,4.785714285714286,0.0,0,0,28,0.0,0.0,0.75,1
tiki_144748032,tiki,28,4.714285714285714,0.0,0,0,28,0.0,0.0,0.75,1
tiki_95064707,tiki,28,4.785714285714286,0.0,0,0,28,0.0,0.0,0.75,1
tiki_20342347,tiki,28,4.964285714285714,0.0,0,0,28,0.0,0.0,0.75,1
tiki_67111948,tiki,28,4.892857142857143,0.0,0,0,28,0.0,0.0,0.75,1
tiki_125803989,tiki,28,4.178571428571429,0.0,0,0,28,0.0,0.0,0.75,1
tiki_67269548,tiki,28,4.535714285714286,0.0,0,0,28,0.0,0.0,0.75,1
tiki_23303505,tiki,28,4.25,0.0,0,0,28,0.0,0.0,0.75,1
tiki_132340643,tiki,28,4.142857142857143,0.0,0,0,28,0.0,0.0,0.75,1
tiki_169206834,tiki,28,4.714285714285714,0.0,0,0,28,0.0,0.0,0.75,1
tiki_20555379,tiki,28,4.892857142857143,0.0,0,0,28,0.0,0.0,0.75,1
tiki_101891086,tiki,28,4.714285714285714,0.0,0,0,28,0.0,0.0,0.75,1
tiki_39146110,tiki,27,4.296296296296297,0.0,0,0,27,0.0,0.0,0.75,1
tiki_90088838,tiki,27,3.814814814814815,0.0,0,0,27,0.0,0.0,0.75,1
tiki_222707075,tiki,27,4.2592592592592595,0.0,0,0,27,0.0,0.0,0.75,1
tiki_181120107,tiki,27,4.666666666666667,0.0,0,0,27,0.0,0.0,0.75,1
tiki_10651230,tiki,27,4.444444444444445,0.0,0,0,27,0.0,0.0,0.75,1
tiki_71548903,tiki,27,4.518518518518518,0.0,0,0,27,0.0,0.0,0.75,1
tiki_48873331,tiki,27,4.148148148148148,0.0,0,0,27,0.0,0.0,0.75,1
tiki_124089282,tiki,27,4.481481481481482,0.0,0,0,27,0.0,0.0,0.75,1
tiki_47824458,tiki,27,4.2592592592592595,0.0,0,0,27,0.0,0.0,0.75,1
tiki_47510162,tiki,27,4.851851851851852,0.0,0,0,27,0.0,0.0,0.75,1
tiki_93878483,tiki,27,4.814814814814815,0.0,0,0,27,0.0,0.0,0.75,1
tiki_54639986,tiki,27,4.481481481481482,0.0,0,0,27,0.0,0.0,0.75,1
tiki_9949242,tiki,27,4.296296296296297,0.0,0,0,27,0.0,0.0,0.75,1
tiki_115869784,tiki,27,5.0,0.0,0,0,27,0.0,0.0,0.75,1
tiki_275263463,tiki,27,4.481481481481482,0.0,0,0,27,0.0,0.0,0.75,1
tiki_104070115,tiki,26,4.6923076923076925,0.0,0,0,26,0.0,0.0,0.75,1
tiki_73914995,tiki,26,4.653846153846154,0.0,0,0,26,0.0,0.0,0.75,1
tiki_88792256,tiki,26,4.8076923076923075,0.0,0,0,26,0.0,0.0,0.75,1
tiki_85255282,tiki,26,4.6923076923076925,0.0,0,0,26,0.0,0.0,0.75,1
tiki_108684816,tiki,26,4.153846153846154,0.0,0,0,26,0.0,0.0,0.75,1
tiki_9732279,tiki,26,4.538461538461538,0.0,0,0,26,0.0,0.0,0.75,1
tiki_202510986,tiki,26,5.0,0.0,0,0,26,0.0,0.0,0.75,1
tiki_195103768,tiki,26,4.923076923076923,0.0,0,0,26,0.0,0.0,0.75,1
tiki_27905317,tiki,26,4.076923076923077,0.0,0,0,26,0.0,0.0,0.75,1
tiki_31513982,tiki,26,4.269230769230769,0.0,0,0,26,0.0,0.0,0.75,1
tiki_59258217,tiki,26,4.8076923076923075,0.0,0,0,26,0.0,0.0,0.75,1
tiki_50249362,tiki,26,4.6923076923076925,0.0,0,0,26,0.0,0.0,0.75,1
tiki_15686495,tiki,26,4.6923076923076925,0.0,0,0,26,0.0,0.0,0.75,1
tiki_177526513,tiki,26,4.6923076923076925,0.0,0,0,26,0.0,0.0,0.75,1
tiki_93931233,tiki,26,4.8076923076923075,0.0,0,0,26,0.0,0.0,0.75,1
tiki_111152877,tiki,26,2.3846153846153846,0.0,0,0,26,0.0,0.0,0.75,1
tiki_95512043,tiki,26,4.461538461538462,0.0,0,0,26,0.0,0.0,0.75,1
tiki_36061934,tiki,26,4.923076923076923,0.0,0,0,26,0.0,0.0,0.75,1
tiki_15972578,tiki,26,4.576923076923077,0.0,0,0,26,0.0,0.0,0.75,1
tiki_271804234,tiki,26,4.961538461538462,0.0,0,0,26,0.0,0.0,0.75,1
tiki_16208533,tiki,25,4.52,0.0,0,0,25,0.0,0.0,0.75,1
tiki_248761700,tiki,25,4.64,0.0,0,0,25,0.0,0.0,0.75,1
tiki_1057432,tiki,25,4.64,0.0,0,0,25,0.0,0.0,0.75,1
tiki_2405235,tiki,25,4.68,0.0,0,0,25,0.0,0.0,0.75,1
tiki_274638659,tiki,25,4.4,0.0,0,0,25,0.0,0.0,0.75,1
tiki_573491,tiki,25,4.8,0.0,0,0,25,0.0,0.0,0.75,1
tiki_131907817,tiki,25,4.28,0.0,0,0,25,0.0,0.0,0.75,1
tiki_27943820,tiki,25,3.84,0.0,0,0,25,0.0,0.0,0.75,1
tiki_1402715,tiki,25,4.6,0.0,0,0,25,0.0,0.0,0.75,1
tiki_3529961,tiki,25,5.0,0.0,0,0,25,0.0,0.0,0.75,1
tiki_8337495,tiki,25,4.64,0.0,0,0,25,0.0,0.0,0.75,1
tiki_6081021,tiki,25,4.56,0.0,0,0,25,0.0,0.0,0.75,1
tiki_114271480,tiki,25,4.92,0.0,0,0,25,0.0,0.0,0.75,1
tiki_106225670,tiki,25,4.96,0.0,0,0,25,0.0,0.0,0.75,1
tiki_33478376,tiki,25,4.2,0.0,0,0,25,0.0,0.0,0.75,1
tiki_177999486,tiki,25,4.84,0.0,0,0,25,0.0,0.0,0.75,1
tiki_26061584,tiki,24,4.875,0.0,0,0,24,0.0,0.0,0.75,1
tiki_155764001,tiki,24,4.458333333333333,0.0,0,0,24,0.0,0.0,0.75,1
tiki_56267522,tiki,24,4.625,0.0,0,0,24,0.0,0.0,0.75,1
tiki_101732085,tiki,24,4.625,0.0,0,0,24,0.0,0.0,0.75,1
tiki_273084814,tiki,12,4.916666666666667,0.0,0,0,12,0.0,0.0,0.75,2
tiki_104465374,tiki,24,4.75,0.0,0,0,24,0.0,0.0,0.75,1
tiki_13579555,tiki,24,3.7916666666666665,0.0,0,0,24,0.0,0.0,0.75,1
tiki_11502559,tiki,24,4.875,0.0,0,0,24,0.0,0.0,0.75,1
tiki_176213226,tiki,24,4.625,0.0,0,0,24,0.0,0.0,0.75,1
tiki_20029832,tiki,24,4.875,0.0,0,0,24,0.0,0.0,0.75,1
tiki_428856,tiki,24,4.416666666666667,0.0,0,0,24,0.0,0.0,0.75,1
tiki_35277311,tiki,24,4.583333333333333,0.0,0,0,24,0.0,0.0,0.75,1
tiki_114447971,tiki,24,4.875,0.0,0,0,24,0.0,0.0,0.75,1
tiki_172821101,tiki,24,4.625,0.0,0,0,24,0.0,0.0,0.75,1
tiki_34957247,tiki,24,4.958333333333333,0.0,0,0,24,0.0,0.0,0.75,1
tiki_49956976,tiki,24,4.166666666666667,0.0,0,0,24,0.0,0.0,0.75,1
tiki_89045707,tiki,24,4.791666666666667,0.0,0,0,24,0.0,0.0,0.75,1
tiki_179509249,tiki,24,4.791666666666667,0.0,0,0,24,0.0,0.0,0.75,1
tiki_226552005,tiki,23,4.913043478260869,0.0,0,0,23,0.0,0.0,0.75,1
tiki_36044335,tiki,23,4.608695652173913,0.0,0,0,23,0.0,0.0,0.75,1
tiki_195660422,tiki,23,4.913043478260869,0.0,0,0,23,0.0,0.0,0.75,1
tiki_12113473,tiki,23,4.173913043478261,0.0,0,0,23,0.0,0.0,0.75,1
tiki_73368859,tiki,23,4.391304347826087,0.0,0,0,23,0.0,0.0,0.75,1
tiki_13607807,tiki,23,4.173913043478261,0.0,0,0,23,0.0,0.0,0.75,1
tiki_417859,tiki,23,4.565217391304348,0.0,0,0,23,0.0,0.0,0.75,1
tiki_880512,tiki,23,4.043478260869565,0.0,0,0,23,0.0,0.0,0.75,1
tiki_75143930,tiki,23,4.913043478260869,0.0,0,0,23,0.0,0.0,0.75,1
tiki_59463514,tiki,23,4.6521739130434785,0.0,0,0,23,0.0,0.0,0.75,1
tiki_42352283,tiki,23,3.5217391304347827,0.0,0,0,23,0.0,0.0,0.75,1
tiki_1694141,tiki,23,4.869565217391305,0.0,0,0,23,0.0,0.0,0.75,1
tiki_464218,tiki,23,4.391304347826087,0.0,0,0,23,0.0,0.0,0.75,1
tiki_151532597,tiki,23,4.130434782608695,0.0,0,0,23,0.0,0.0,0.75,1
tiki_207256595,tiki,23,4.782608695652174,0.0,0,0,23,0.0,0.0,0.75,1
tiki_271791656,tiki,23,4.608695652173913,0.0,0,0,23,0.0,0.0,0.75,1
tiki_566338,tiki,23,4.6521739130434785,0.0,0,0,23,0.0,0.0,0.75,1
tiki_162593187,tiki,23,4.826086956521739,0.0,0,0,23,0.0,0.0,0.75,1
tiki_250055371,tiki,23,4.434782608695652,0.0,0,0,23,0.0,0.0,0.75,1
tiki_54425410,tiki,23,4.782608695652174,0.0,0,0,23,0.0,0.0,0.75,1
tiki_183535545,tiki,22,5.0,0.0,0,0,22,0.0,0.0,0.75,1
tiki_504743,tiki,22,4.909090909090909,0.0,0,0,22,0.0,0.0,0.75,1
tiki_32833167,tiki,22,4.0,0.0,0,0,22,0.0,0.0,0.75,1
tiki_117399207,tiki,22,4.545454545454546,0.0,0,0,22,0.0,0.0,0.75,1
tiki_174673994,tiki,22,4.636363636363637,0.0,0,0,22,0.0,0.0,0.75,1
tiki_73437505,tiki,22,4.863636363636363,0.0,0,0,22,0.0,0.0,0.75,1
tiki_19297933,tiki,22,4.5,0.0,0,0,22,0.0,0.0,0.75,1
tiki_106225707,tiki,22,4.954545454545454,0.0,0,0,22,0.0,0.0,0.75,1
tiki_274841797,tiki,11,4.454545454545454,0.0,0,0,11,0.0,0.0,0.75,2
tiki_177767447,tiki,11,4.181818181818182,0.0,0,0,11,0.0,0.0,0.75,2
tiki_275174880,tiki,22,4.636363636363637,0.0,0,0,22,0.0,0.0,0.75,1
tiki_25625724,tiki,22,4.5,0.0,0,0,22,0.0,0.0,0.75,1
tiki_50475523,tiki,22,4.818181818181818,0.0,0,0,22,0.0,0.0,0.75,1
tiki_52663949,tiki,22,4.181818181818182,0.0,0,0,22,0.0,0.0,0.75,1
tiki_198224201,tiki,22,4.7727272727272725,0.0,0,0,22,0.0,0.0,0.75,1
tiki_533014,tiki,22,4.2272727272727275,0.0,0,0,22,0.0,0.0,0.75,1
tiki_90524995,tiki,21,4.238095238095238,0.0,0,0,21,0.0,0.0,0.75,1
tiki_33543719,tiki,21,4.619047619047619,0.0,0,0,21,0.0,0.0,0.75,1
tiki_58699493,tiki,21,4.809523809523809,0.0,0,0,21,0.0,0.0,0.75,1
tiki_198925135,tiki,21,4.904761904761905,0.0,0,0,21,0.0,0.0,0.75,1
tiki_214928785,tiki,21,4.666666666666667,0.0,0,0,21,0.0,0.0,0.75,1
tiki_276111530,tiki,21,4.285714285714286,0.0,0,0,21,0.0,0.0,0.75,1
tiki_186242839,tiki,21,4.714285714285714,0.0,0,0,21,0.0,0.0,0.75,1
tiki_192986165,tiki,21,4.428571428571429,0.0,0,0,21,0.0,0.0,0.75,1
tiki_20700687,tiki,21,4.9523809523809526,0.0,0,0,21,0.0,0.0,0.75,1
tiki_173971776,tiki,21,5.0,0.0,0,0,21,0.0,0.0,0.75,1
tiki_179911051,tiki,21,4.142857142857143,0.0,0,0,21,0.0,0.0,0.75,1
tiki_271312499,tiki,21,4.809523809523809,0.0,0,0,21,0.0,0.0,0.75,1
tiki_97539286,tiki,21,4.476190476190476,0.0,0,0,21,0.0,0.0,0.75,1
tiki_17452921,tiki,21,2.8095238095238093,0.0,0,0,21,0.0,0.0,0.75,1
tiki_31207496,tiki,21,4.666666666666667,0.0,0,0,21,0.0,0.0,0.75,1
tiki_136820109,tiki,21,4.571428571428571,0.0,0,0,21,0.0,0.0,0.75,1
tiki_70894746,tiki,21,4.9523809523809526,0.0,0,0,21,0.0,0.0,0.75,1
tiki_191314537,tiki,21,5.0,0.0,0,0,21,0.0,0.0,0.75,1
tiki_193994147,tiki,21,4.9523809523809526,0.0,0,0,21,0.0,0.0,0.75,1
tiki_157511267,tiki,21,4.9523809523809526,0.0,0,0,121,0.0,0.0,0.75,1
tiki_26352485,tiki,21,4.761904761904762,0.0,0,0,21,0.0,0.0,0.75,1
tiki_193005797,tiki,21,4.523809523809524,0.0,0,0,21,0.0,0.0,0.75,1
tiki_9344611,tiki,21,3.4761904761904763,0.0,0,0,21,0.0,0.0,0.75,1
tiki_11251770,tiki,20,4.0,0.0,0,0,20,0.0,0.0,0.75,1
tiki_19904122,tiki,20,4.7,0.0,0,0,20,0.0,0.0,0.75,1
tiki_2825521,tiki,20,4.8,0.0,0,0,20,0.0,0.0,0.75,1
tiki_381549,tiki,20,4.8,0.0,0,0,20,0.0,0.0,0.75,1
tiki_20027310,tiki,20,3.7,0.0,0,0,20,0.0,0.0,0.75,1
tiki_263513296,tiki,20,4.9,0.0,0,0,20,0.0,0.0,0.75,1
tiki_41257992,tiki,20,4.9,0.0,0,0,120,0.0,0.0,0.75,1
tiki_816856,tiki,20,4.55,0.0,0,0,20,0.0,0.0,0.75,1
tiki_107355310,tiki,20,4.85,0.0,0,0,20,0.0,0.0,0.75,1
tiki_172369953,tiki,20,4.8,0.0,0,0,20,0.0,0.0,0.75,1
tiki_8183978,tiki,20,3.7,0.0,0,0,20,0.0,0.0,0.75,1
tiki_108684893,tiki,20,4.05,0.0,0,0,20,0.0,0.0,0.75,1
tiki_21368119,tiki,20,4.65,0.0,0,0,20,0.0,0.0,0.75,1
tiki_93211090,tiki,20,5.0,0.0,0,0,20,0.0,0.0,0.75,1
tiki_214186188,tiki,20,5.0,0.0,0,0,20,0.0,0.0,0.75,1
tiki_144201636,tiki,20,4.55,0.0,0,0,20,0.0,0.0,0.75,1
tiki_480044,tiki,20,4.75,0.0,0,0,20,0.0,0.0,0.75,1
tiki_53348016,tiki,20,4.9,0.0,0,0,20,0.0,0.0,0.75,1
tiki_275263278,tiki,20,4.85,0.0,0,0,20,0.0,0.0,0.75,1
tiki_72639901,tiki,20,4.75,0.0,0,0,20,0.0,0.0,0.75,1
tiki_26739673,tiki,20,4.65,0.0,0,0,20,0.0,0.0,0.75,1
tiki_91419389,tiki,20,4.7,0.0,0,0,20,0.0,0.0,0.75,1
tiki_50322624,tiki,20,4.5,0.0,0,0,20,0.0,0.0,0.75,1
tiki_262346692,tiki,10,4.2,0.0,0,0,10,0.0,0.0,0.75,2
tiki_262386218,tiki,20,4.7,0.0,0,0,20,0.0,0.0,0.75,1
tiki_201359203,tiki,20,4.9,0.0,0,0,20,0.0,0.0,0.75,1
tiki_191375629,tiki,20,4.5,0.0,0,0,20,0.0,0.0,0.75,1
tiki_129710044,tiki,20,4.7,0.0,0,0,20,0.0,0.0,0.75,1
tiki_14379221,tiki,19,4.7368421052631575,0.0,0,0,19,0.0,0.0,0.75,1
tiki_6086647,tiki,19,4.105263157894737,0.0,0,0,19,0.0,0.0,0.75,1
tiki_113264542,tiki,19,4.2631578947368425,0.0,0,0,19,0.0,0.0,0.75,1
tiki_122163415,tiki,19,4.7368421052631575,0.0,0,0,19,0.0,0.0,0.75,1
tiki_275946564,tiki,19,4.894736842105263,0.0,0,0,19,0.0,0.0,0.75,1
tiki_52481908,tiki,19,4.2631578947368425,0.0,0,0,19,0.0,0.0,0.75,1
tiki_13080348,tiki,19,4.2105263157894735,0.0,0,0,19,0.0,0.0,0.75,1
tiki_23405315,tiki,19,4.7894736842105265,0.0,0,0,19,0.0,0.0,0.75,1
tiki_16729928,tiki,19,4.368421052631579,0.0,0,0,19,0.0,0.0,0.75,1
tiki_157345827,tiki,19,5.0,0.0,0,0,19,0.0,0.0,0.75,1
tiki_16686228,tiki,19,4.894736842105263,0.0,0,0,19,0.0,0.0,0.75,1
tiki_174942957,tiki,19,4.526315789473684,0.0,0,0,19,0.0,0.0,0.75,1
tiki_514184,tiki,19,4.7368421052631575,0.0,0,0,19,0.0,0.0,0.75,1
tiki_97057251,tiki,19,4.7368421052631575,0.0,0,0,19,0.0,0.0,0.75,1
tiki_213491413,tiki,19,4.7368421052631575,0.0,0,0,19,0.0,0.0,0.75,1
tiki_271584453,tiki,19,4.578947368421052,0.0,0,0,19,0.0,0.0,0.75,1
tiki_23014144,tiki,19,3.8421052631578947,0.0,0,0,19,0.0,0.0,0.75,1
tiki_160906816,tiki,19,4.842105263157895,0.0,0,0,19,0.0,0.0,0.75,1
tiki_99983818,tiki,19,4.7368421052631575,0.0,0,0,19,0.0,0.0,0.75,1
tiki_275576583,tiki,19,4.684210526315789,0.0,0,0,19,0.0,0.0,0.75,1
tiki_8142537,tiki,19,4.0,0.0,0,0,19,0.0,0.0,0.75,1
tiki_41668123,tiki,19,4.7894736842105265,0.0,0,0,19,0.0,0.0,0.75,1
tiki_2126451,tiki,19,4.631578947368421,0.0,0,0,19,0.0,0.0,0.75,1
tiki_275425047,tiki,19,4.947368421052632,0.0,0,0,19,0.0,0.0,0.75,1
tiki_3564301,tiki,19,2.736842105263158,0.0,0,0,19,0.0,0.0,0.75,1
tiki_183503039,tiki,19,4.7368421052631575,0.0,0,0,19,0.0,0.0,0.75,1
tiki_81790995,tiki,18,4.888888888888889,0.0,0,0,18,0.0,0.0,0.75,1
tiki_209129024,tiki,18,4.5,0.0,0,0,18,0.0,0.0,0.75,1
tiki_81790991,tiki,18,4.777777777777778,0.0,0,0,18,0.0,0.0,0.75,1
tiki_81613252,tiki,18,4.833333333333333,0.0,0,0,18,0.0,0.0,0.75,1
