avg_rating,total_reviews,avg_sentiment_score,positive_reviews,negative_reviews,active_days,positive_sentiment_pct,negative_sentiment_pct,sentiment_category,review_density,positive_ratio,global_product_id,source_platform_std
4.58,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_710902,tiki
4.57,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_3237483,tiki
4.34,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_707881,tiki
4.48,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_7067673,tiki
4.76,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_123548222,tiki
4.85,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_32592999,tiki
4.3,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_704169,tiki
4.61,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10090769,tiki
4.58,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_6915413,tiki
4.51,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_68985833,tiki
3.6,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_2799693,tiki
4.9,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_14100920,tiki
4.54,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_68526612,tiki
4.65,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_68360730,tiki
4.82,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_141673064,tiki
4.01,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_32933095,tiki
4.39,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_75075591,tiki
4.75,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_67991573,tiki
4.55,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_109267785,tiki
4.71,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_67930401,tiki
4.48,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_67907870,tiki
4.59,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_176899932,tiki
4.54,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_3345493,tiki
4.68,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_174599595,tiki
4.41,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_67812945,tiki
4.77,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_104272493,tiki
4.72,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_67245899,tiki
4.4,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_104261141,tiki
4.33,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_6711831,tiki
4.23,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_66758390,tiki
4.78,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_14348194,tiki
4.84,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_65008052,tiki
4.13,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_6478415,tiki
4.84,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_6431175,tiki
4.39,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_6376015,tiki
4.34,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_63511644,tiki
4.62,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_6332871,tiki
4.89,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_34612056,tiki
4.36,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10860173,tiki
4.67,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_188685608,tiki
4.63,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_12020488,tiki
4.02,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_62231649,tiki
4.89,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10930944,tiki
